ITEM_ID	SCREEN_ID	ITEM_CD	DICT_ID	ITEM_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	DISPLAY_REQUIRED
2200	305	statementOutFlg	2285	dropdown	1	1		0	0
2201	305	invoiceCreateFlg	2278	dropdown	1	1		0	0
2202	305	errorFlg	187	dropdown	1	1		0	0
2203	305	stockOutFlg	341	dropdown	1	1		0	0
2204	305	priorityFlg	2315	dropdown	1	1		0	0
2205	305	giftFlg	2280	dropdown	1	1		0	0
2206	305	mergeFlg	2389	dropdown	1	1		0	0
2207	305	mergeId	2306	text	1	1		0	0
2208	305	noshi	2297	text	1	1		0	0
2209	305	commentFlg	2438	dropdown	1	1		0	0
2210	305	comment1	2292		1	1		0	0
2211	305	comment2	2293		1	1		0	0
2212	305	cancelDisplay	2386	dropdown	1	1		0	0
2213	305	search	745		1	1		0	1
2214	305	excelOutput	732		1	1		0	1
2215	305	nonShippingTitle	1790		1	0		0	1
2216	305	shippingInstProcessingTitle	1791		1	0		0	1
2217	305	shippingInstedTitle	1793		1	0		0	1
2218	305	inspectionedTitle	901		1	0		0	1
2219	305	shippingFixedTitle	902		1	0		0	1
2220	305	cancelTitle	1799		1	0		0	1
2221	305	shippingDeletedTitle	2346		1	0		0	1
2222	305	errorTitle	980		1	0		0	1
2223	305	shippingStopTitle	1779		1	0		0	1
2224	305	stockOutFlgTitle	981		1	0		0	1
2225	305	selectedRowTitle	2444		1	0		0	1
2226	305	ecOrderListGrid	2322	grid	1	0		0	1
2227	305	invoiceCreate	2278		1	1		0	1
2228	305	deliveryCourseShippingList	820		1	1		0	1
2229	305	shippingInstList	842		1	1		0	1
2230	305	productShippingList	871		1	1		0	1
2231	305	instUpdate	899		1	1		0	1
2232	305	statementOut	2277		1	1		0	1
2233	305	orderCancel	2321		1	1		0	1
2234	305	errorDelete	2387		1	1		0	1
2235	306	dtCls	2338	dropdown	1	1		1	1
2236	306	dtFrom	847	text	1	1		1	1
2237	306	dtTo	848	text	1	1		1	1
2238	306	centerCd	736	dropdown	1	1		1	1
2239	306	clientCd	748	dropdown	1	1		1	1
2240	306	orderNo	2272	text	1	1		0	0
2241	306	shippingStatus	438	dropdown	1	1		0	0
2242	306	importType	2273	dropdown	1	1		1	1
2243	306	tagDataType	1255	dropdown	1	1		0	1
2244	306	deliveryCourseCd	605	text	1	1		0	0
2245	306	invoiceCreateFlg	2278	dropdown	1	1		0	1
2246	306	stockOutFlg	341	dropdown	1	1		0	0
2247	306	search	745		1	1		0	1
2248	306	shippingInstedTitle	1793		1	0		0	1
2249	306	inspectionedTitle	901		1	0		0	1
2250	306	shippingFixedTitle	902		1	0		0	1
2251	306	shippingStopTitle	1779		1	0		0	1
2252	306	stockOutFlgTitle	981		1	0		0	1
2253	306	ecShippingTagDataOutputGrid	2343	grid	1	0		0	1
2254	306	registerAddress	2393		1	1		0	1
2255	306	csvOutput	1120		1	1		0	1
2256	307	ediNm	2340		1	1		1	1
2257	307	ediEdit	2348	grid	1	1		0	1
2258	307	addRow	721		1	1		0	1
2259	307	removeRow	722		1	1		0	1
2260	307	register	723		1	1		0	1
2261	308	ediNm	2340		1	1		0	1
2262	308	search	745		1	1		0	1
2263	308	register	704		1	1		0	1
2264	308	update	705		1	1		0	1
2265	308	delete	819		1	1		0	1
2266	308	ediList	2341	grid	1	0		0	1
2267	308	copy	1581		1	1		0	1
2268	318	cultureId	1033		1	1		1	1
2269	318	dictNm	424		1	1		0	1
2270	318	search	745		1	1		0	1
2271	318	dictCultureList	1040	grid	1	1		0	1
2272	318	register	723		1	1		0	1
2273	319	dictNm	424		1	1		0	1
2274	319	systemType	200		1	1		0	1
2275	319	search	745		1	1		0	1
2276	319	htdictList	1052	grid	1	1		0	1
2277	319	register	723		1	1		0	1
2278	320	messageCd	240		1	1		0	1
2279	320	messageNm	239		1	1		0	1
2280	320	messageType	508		1	1		0	1
2281	320	systemType	200		1	1		0	1
2282	320	cultureCd	1033		1	1		0	1
2283	320	search	745		1	1		0	1
2284	320	body	1200	grid	1	0		0	1
2285	320	register	723		1	1		0	1
2286	321	ediColumnNm	2349	text	1	0		0	1
2287	321	copyColumnListGrid	2397	grid	1	1		0	1
2288	321	addRow	721		1	1		0	1
2289	321	removeRow	722		1	1		0	1
2290	321	selection	1304		1	1		0	1
2291	321	close	747		1	1		0	1
2292	322	clientCd	748	dropdown	1	1		1	1
2293	322	importTypeCd	2358	text	1	1		1	1
