COL_ID	ITEM_ID	COL_CD	DICT_ID	COL_ORDER	COL_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	COL_WIDTH	IN_COL_INDEX	IN_COL_DEFAULT_VALUE
1707	3023	hreceiveH.receiveSlipNo	186	11	text	1	0		0	170		
1708	3023	hreceiveH.mprocessType.processTypeCd	463	12	text	1	0		0	110		
1709	3023	hreceiveH.mprocessType.vdict.dictNm	814	13	text	1	0		0	150		
1710	3023	hreceiveH.receiveDeliveryStatus	1687	14	text	1	0		0	170		
1711	3023	hreceiveH.bclassDtlByReceiveDeliveryStatus.vdict.dictNm	804	15	text	1	0		0	190		
1712	3023	hstock.productCd	470	16	text	1	0		0	245		
1713	3023	hstock.productNm	474	17	text	1	0		0	300		
1714	3023	hstock.productAbbr	475	18	text	1	0		0	300		
1715	3023	hstock.janCd	180	19	text	1	0		0	205		
1716	3023	hstock.lot	266	20	text	1	0		0	170		
1717	3023	hstock.limitDt	315	21	date	1	0		0	150		
1718	3023	hstock.mstockType.stockTypeCd	384	22	text	1	0		0	110		
1719	3023	hstock.mstockType.vdict.dictNm	865	23	text	1	0		0	150		
1720	3023	planNum	628	24	number	1	0	right	0	95		
1721	3023	storeNum	588	25	number	1	0	right	0	150		
1722	3023	hstock.warehouseCd	499	26	text	1	0		0	85		
1723	3023	hstock.warehouseNm	501	27	text	1	0		0	300		
1724	3023	hstock.zoneCd	211	28	text	1	0		0	90		
1725	3023	hstock.zoneNm	213	29	text	1	0		0	170		
1726	3023	hstock.locationCd	262	30	text	1	0		0	200		
1727	3023	hstock.locationNm	265	31	text	1	0		0	250		
1728	3023	hstock.storeLabelNo	579	32	text	1	0		0	140		
1729	3023	hstock.oldStoreLabelNo	347	33	text	1	0		0	155		
1730	3023	storeFlgNm	580	34	text	1	0		0	125		
1731	3023	storeLocationCd	581	35	text	1	0		0	150		
1732	3023	storeLocationNm	583	36	text	1	0		0	250		
1733	3023	hreceiveH.clientCd	299	37	text	1	0		0	200		
1734	3023	hreceiveH.clientNm	305	38	text	1	0		0	200		
1735	3023	hreceiveH.centerCd	202	39	text	1	0		0	200		
1736	3023	hreceiveH.centerNm	208	40	text	1	0		0	200		
1737	3033	treceivePlanB.lineNo	774	1	number	1	0	right	0	60		
1738	3033	treceivePlanB.productCd	470	2	text	1	0		0	245		
1739	3033	mlocation.locationCd	262	3	text	1	1		0	200		
1740	3033	treceivePlanB.mproduct.janCd	180	4	text	1	0		0	205		
1741	3033	treceivePlanB.mproduct.productNm	474	5	text	1	0		0	300		
1742	3033	treceivePlanB.mproduct.productAbbr	475	6	text	1	0		0	300		
1743	3033	treceivePlanB.planNum	815	7	number	1	0	right	0	150		
1744	3033	unitNumBreakdown	2727	8	text	1	0	right	0	220		
1745	3033	storeNum	588	9	calcnumber	1	1	right	1	290		
1746	3033	storeNumMultiText	2932	10	number	0	1	right	0	110		
1747	3033	limitDt	315	11	date	1	1		0	150		
1748	3033	maxLimitDt	1290	12	date	1	0		0	130		
1749	3033	lot	266	13	text	1	1		0	170		
1750	3033	clientOrderNo	354	14	text	1	1		0	210		
1751	3033	storeLabelNo	579	15	text	1	1		0	140		
1752	3033	storeRecordBComment	587	16	text	1	1		0	300		
1753	3049	treceivePlanB.lineNo	774	1	number	1	0	right	0	60		
1754	3049	treceivePlanB.productCd	470	2	text	1	1		1	245		
1755	3049	treceivePlanB.mproduct.productNm	474	3	text	1	0		0	300		
1756	3049	treceivePlanB.mproduct.productAbbr	475	4	text	1	0		0	300		
1757	3049	treceivePlanB.mproduct.janCd	180	5	text	1	0		0	205		
1758	3049	treceivePlanB.planLocationCd	262	6	text	1	1		1	200		
1759	3049	unitNumBreakdown	2727	7	text	1	0	right	0	220		
1760	3049	storeNum	588	8	calcnumber	1	1	right	1	290		
1761	3049	storeNumMultiText	2932	9	number	0	1	right	0	110		
1762	3049	limitDt	315	10	date	1	1		0	150		
1763	3049	maxLimitDt	1290	11	date	1	0		0	130		
1764	3049	lot	266	12	text	1	1		0	170		
1765	3049	clientOrderNo	354	13	text	1	1		0	210		
1766	3049	treceivePlanB.planStoreLabelNo	579	14	text	1	1		0	140		
1767	3049	storeRecordBComment	587	15	text	1	1		0	300		
1768	3066	treceivePlanB.bclassDtlByReceiveStatus.vdict.dictNm	803	1	text	1	0		0			
1769	3066	treceivePlanB.mproduct.productAbbr	474	2	text	1	0		0			
1770	3066	treceivePlanB.planNum	628	3	number	1	0	right	0			
1771	3066	maxLimitDt	1290	4	date	1	0		0			
1772	3067	treceivePlanB.receiveStatus	565	1	text	1	0		0			
1773	3067	treceivePlanB.bclassDtlByReceiveStatus.vdict.dictNm	803	2	text	1	0		0			
1774	3067	treceivePlanB.productCd	470	3	text	1	0		0			
1775	3067	mlocation.locationCd	262	4	text	1	1		0			
1776	3067	treceivePlanB.mproduct.janCd	180	5	text	1	0		0			
1777	3067	treceivePlanB.mproduct.productAbbr	474	6	text	1	0		0			
1778	3067	productUnit	2946	7	text	1	0		0			
1779	3067	unitNumBreakdown	2727	8	text	1	0	right	0			
1780	3067	treceivePlanB.planNum	628	9	number	1	0	right	0			
1781	3067	planBreakdown	2729	10	text	1	0	right	0			
1782	3067	storeNum	588	12	calcnumber	1	1	right	1			
1783	3067	storeNumMultiText	2932	13	number	0	1	right	0			
1784	3067	limitDt	315	14	date	1	1		0			
1785	3067	maxLimitDt	1290	15	date	1	0		0			
1786	3067	lot	266	16	text	1	1		0			
1787	3067	clientOrderNo	354	17	text	1	1		0			
1788	3067	storeLabelNo	579	18	text	1	0		0			
1789	3067	storeRecordBComment	587	19	text	1	1		0			
1790	3082	treceivePlanH.bclassDtlByReceiveDeliveryStatus.vdict.dictNm	804	1	text	1	0		0	190		
1791	3082	treceivePlanH.receivePlanDt	574	2	date	1	0		0	150		
1792	3082	lastStoreDt	589	3	date	1	0		0	150		
1793	3082	treceivePlanH.planSupplierCd	626	4	text	1	0		0	200		
1794	3082	treceivePlanH.mcustomerByPlanSupplierId.customerNm	1028	5	text	1	0		0	300		
1795	3082	treceivePlanH.mcustomerByPlanSupplierId.customerAbbr	1029	6	text	1	0		0	250		
1796	3082	treceivePlanH.planClientReceiveNo	662	7	text	1	0		0	210		
1797	3082	treceivePlanH.receiveSlipNo	186	8	text	1	0		0	170		
1798	3082	treceivePlanH.treceivePlanHSelf.receiveSlipNo	813	9	text	1	0		0	190		
1799	3082	lineNo	359	10	number	1	0	right	0	60		
1800	3082	productCd	470	11	text	1	0		0	245		
1801	3082	mproduct.productNm	474	12	text	1	0		0	300		
1802	3082	mproduct.productAbbr	475	13	text	1	0		0	300		
1803	3082	productUnit	2946	14	text	1	0		0	90		
1804	3082	mproduct.janCd	180	15	text	1	0		0	205		
1805	3082	treceivePlanH.planDepositCd	632	16	text	1	0		0	160		
1806	3082	treceivePlanH.mcustomerByPlanDepositId.customerNm	1030	17	text	1	0		0	300		
1807	3082	treceivePlanH.mprocessType.processTypeCd	1207	18	text	1	0		0	110		
1808	3082	treceivePlanH.mprocessType.vdict.dictNm	1208	19	text	1	0		0	110		
1809	3082	planClientOrderNo	663	20	text	1	0		0	210		
1810	3082	tstoreRecordBList[0].clientOrderNo	354	21	text	1	0		0	210		
1811	3082	unitNumBreakdown	2727	22	text	1	0	right	0	220		
1812	3082	planNum	815	23	number	1	0	right	0	150		
1813	3082	planBreakdown	2729	24	text	1	0	right	0	200		
1814	3082	sumStoreNum	793	25	number	1	0	right	0	250		
1815	3082	storeBreakdown	2731	26	text	1	0	right	0	200		
1816	3082	mlocation.locationNm	1077	27	text	1	0		0	250		
1817	3082	planLot	624	28	text	1	0		0	170		
1818	3082	planLimitDt	625	29	date	1	0		0	150		
1819	3082	treceivePlanH.mclient.clientCd	299	30	text	1	0		0	200		
1820	3082	treceivePlanH.mclient.clientNm	305	31	text	1	0		0	200		
1821	3082	treceivePlanH.mcenter.centerCd	202	32	text	1	0		0	200		
1822	3082	treceivePlanH.mcenter.centerNm	208	33	text	1	0		0	200		
1823	3091	lineNo	774	1	number	1	0	right	0	60		
1824	3091	treceivePlanH.planClientReceiveNo	662	2	text	1	0		0	210	2	
1825	3091	treceivePlanH.planSupplierCd	393	3	text	1	0		0	200	3	
1826	3091	treceivePlanH.mcustomerByPlanSupplierId.customerNm	396	4	text	1	0		0	300		
1827	3091	treceivePlanH.mcustomerByPlanSupplierId.customerAbbr	714	5	text	1	0		0	250		
1828	3091	treceivePlanH.receivePlanDt	574	6	text	1	0		0	150	6	
1829	3091	treceivePlanH.mprocessType.processTypeCd	751	7	text	1	0		0	170	7	
1830	3091	treceivePlanH.mstockType.stockTypeCd	777	8	text	1	0		0	170	8	
1831	3091	treceivePlanH.planDepositCd	776	9	text	1	0		0	300	9	
1832	3091	productCd	470	10	text	1	0		0	245	10	
1833	3091	mproduct.productNm	474	11	text	1	0		0	300		
1834	3091	mproduct.productAbbr	475	12	text	1	0		0	300		
1835	3091	mproduct.janCd	180	13	text	1	0		0	205		
1836	3091	planNum	628	14	number	1	0	right	0	95	14	
1837	3091	planWarehouseCd	753	15	text	1	0		0	300	15	
1838	3091	planLocationCd	622	16	text	1	0		0	200	16	
1839	3091	planLot	624	17	text	1	0		0	170	17	
1840	3091	planLimitDt	625	18	text	1	0		0	150	18	
1841	3091	planClientOrderNo	663	19	text	1	0		0	210	19	
1842	3091	treceivePlanSpareAsOne.spareStr1	2655	20	text	1	0		0	400	20	
1843	3091	treceivePlanSpareAsOne.spareStr2	2656	21	text	1	0		0	400	21	
1844	3091	treceivePlanSpareAsOne.spareStr3	2657	22	text	1	0		0	400	22	
1845	3091	treceivePlanSpareAsOne.spareNum1	2658	23	number	1	0	right	0	150	23	
1846	3091	treceivePlanSpareAsOne.spareNum2	2659	24	number	1	0	right	0	150	24	
1847	3091	treceivePlanSpareAsOne.spareNum3	2660	25	number	1	0	right	0	150	25	
1848	3091	errorMessageNm	998	26	text	1	0		0	400		
1849	3101	lineNo	774	1	number	1	0	right	0	60		
1850	3101	productCd	470	2	text	1	1		1	245		
1851	3101	mproduct.productNm	474	3	text	1	0		0	300		
1852	3101	mproduct.productAbbr	475	4	text	1	0		0	300		
1853	3101	mproduct.janCd	180	5	text	1	0		0	205		
1854	3101	unitNumBreakdown	2727	6	text	1	0	right	0	220		
1855	3101	planNum	628	7	calcnumber	1	1	right	1	290		
1856	3101	planNumMultiText	2947	8	number	0	1	right	0	110		
1857	3101	planWarehouseCd	753	9	dropdown	1	1		0	300		
1858	3101	planLocationCd	622	10	text	1	1		0	200		
1859	3101	planLot	624	11	text	1	1		0	170		
1860	3101	planLimitDt	625	12	date	1	1		0	150		
1861	3101	planClientOrderNo	663	13	text	1	1		0	210		
1862	3101	planStoreLabelNo	631	14	text	1	1		0	170		
1863	3101	treceivePlanSpareAsOne.spareStr1	2655	15	text	0	1		0	170		
1864	3101	treceivePlanSpareAsOne.spareStr2	2656	16	text	0	1		0	170		
1865	3101	treceivePlanSpareAsOne.spareStr3	2657	17	text	0	1		0	170		
1866	3101	treceivePlanSpareAsOne.spareNum1	2658	18	number	0	1	right	0	170		
1867	3101	treceivePlanSpareAsOne.spareNum2	2659	19	number	0	1	right	0	170		
1868	3101	treceivePlanSpareAsOne.spareNum3	2660	20	number	0	1	right	0	170		
1869	3152	treceivePlanH.receivePlanDt	574	1	date	1	0		0	150		
1870	3152	tstoreRecordBList[0].storeDt	589	2	date	1	0		0	150		
1871	3152	treceivePlanH.mcustomerByPlanSupplierId.customerCd	626	3	text	1	0		0	200		
1872	3152	treceivePlanH.mcustomerByPlanSupplierId.customerNm	1028	4	text	1	0		0	300		
1873	3152	tstoreRecordBList[0].tstoreRecordH.mcustomerBySupplierId.customerCd	393	5	text	1	0		0	200		
1874	3152	tstoreRecordBList[0].tstoreRecordH.mcustomerBySupplierId.customerNm	396	6	text	1	0		0	300		
1875	3152	treceivePlanH.planClientReceiveNo	662	7	text	1	0		0	210		
1876	3152	tstoreRecordBList[0].tstoreRecordH.clientReceiveNo	353	8	text	1	0		0	210		
1877	3152	treceivePlanH.receiveSlipNo	186	9	text	1	0		0	170		
1878	3152	lineNo	359	10	number	1	0	right	0	60		
1879	3152	receiveStatusTemp	1216	11	text	1	0		0	170		
1880	3152	bclassDtlByReceiveStatus.vdict.dictNm	1217	12	text	1	0		0	205		
1881	3152	productCd	470	13	text	1	0		0	245		
1882	3152	mproduct.productNm	474	14	text	1	0		0	300		
1883	3152	mproduct.janCd	180	15	text	1	0		0	205		
1884	3152	treceivePlanH.mprocessType.processTypeCd	1207	16	text	1	0		0	140		
1885	3152	treceivePlanH.mprocessType.vdict.dictNm	1208	17	text	1	0		0	140		
1886	3152	treceivePlanH.mstockType.stockTypeCd	1478	18	text	1	0		0	140		
1887	3152	treceivePlanH.mstockType.vdict.dictNm	1479	19	text	1	0		0	140		
1888	3152	planClientOrderNo	663	20	text	1	0		0	210		
1889	3152	depositCd	634	21	text	1	0		0	160		
1890	3152	depositNm	637	22	text	1	0		0	300		
1891	3152	tstoreRecordBList[0].tstoreRecordH.mprocessType.processTypeCd	463	23	text	1	0		0	110		
1892	3152	tstoreRecordBList[0].tstoreRecordH.mprocessType.vdict.dictNm	814	24	text	1	0		0	110		
1893	3152	tstoreRecordBList[0].stockTypeCd	384	25	text	1	0		0	110		
1894	3152	tstoreRecordBList[0].stockTypeNm	865	26	text	1	0		0	110		
1895	3152	tstoreRecordBList[0].clientOrderNo	354	27	text	1	0		0	210		
1896	3152	treceivePlanH.oldReceiveSlipNo	813	28	text	1	0		0	190		
1897	3152	treceivePlanH.mcustomerByPlanSupplierId.customerAbbr	1029	29	text	1	0		0	250		
1898	3152	treceivePlanH.receiveDeliveryStatus	568	30	text	1	0		0	155		
1899	3152	treceivePlanH.bclassDtlByReceiveDeliveryStatus.vdict.dictNm	804	31	text	1	0		0	190		
1900	3152	tstoreRecordBList[0].tstoreRecordH.mcustomerBySupplierId.customerAbbr	714	32	text	1	0		0	250		
1901	3152	mproduct.productAbbr	475	33	text	1	0		0	300		
1902	3152	productUnit	2946	34	text	1	0		0	90		
1903	3152	unitNumBreakdown	2727	35	text	1	0	right	0	220		
1904	3152	planNum	815	36	number	1	0	right	0	150		
1905	3152	planBreakdown	2729	37	text	1	0	right	0	200		
1906	3152	tstoreRecordBList[0].storeNum	793	38	number	1	0	right	0	250		
1907	3152	storeBreakdown	2731	39	text	1	0	right	0	200		
1908	3152	mlocation.locationNm	1077	40	text	1	0		0	250		
1909	3152	tstoreRecordBList[0].locationNm	583	41	text	1	0		0	250		
1910	3152	lastStoreFlgNm	580	42	text	1	0		0	125		
1911	3152	tstoreRecordBList[0].htStoreInspectionDt	974	43	date	1	0		0	150		
1912	3152	userNm	975	44	text	1	0		0	160		
1913	3152	tstoreRecordBList[0].addDt	976	45	datetime	1	0		0	180		
1914	3152	messageNm	998	46	text	1	0		0	160		
1915	3152	planLot	624	47	text	1	0		0	170		
1916	3152	tstoreRecordBList[0].lot	266	48	text	1	0		0	170		
1917	3152	planLimitDt	625	49	date	1	0		0	150		
1918	3152	tstoreRecordBList[0].limitDt	315	50	date	1	0		0	150		
1919	3152	tstoreRecordBList[0].maxLimitDt	1290	51	date	1	0		0	130		
1920	3152	planStoreLabelNo	631	52	text	1	0		0	170		
1921	3152	tstoreRecordBList[0].storeLabelNo	579	53	text	1	0		0	140		
1922	3152	treceivePlanH.mclient.clientCd	299	54	text	1	0		0	200		
1923	3152	treceivePlanH.mclient.clientNm	305	55	text	1	0		0	200		
1924	3152	treceivePlanH.mcenter.centerCd	202	56	text	1	0		0	200		
1925	3152	treceivePlanH.mcenter.centerNm	208	57	text	1	0		0	200		
1926	3183	tshippingInstH.supplyCustomerCd	597	1	text	1	0		0	200		
1927	3183	tshippingInstH.supplyCustomerNm	600	2	text	1	0		0	300		
1928	3183	tshippingInstH.delivCustomerCd	554	3	text	1	0		0	200		
1929	3183	tshippingInstH.delivCustomerNm	562	4	text	1	0		0	300		
1930	3183	tshippingInstH.shippingStatus	438	5	text	1	0		0	125		
1931	3183	tshippingInstH.bclassDtlByShippingStatus.vdict.dictNm	918	6	text	1	0		0	155		
1932	3183	tshippingInstH.shippingSlipNo	184	7	text	1	0		0	170		
1933	3183	tshippingInstH.clientShippingNo	352	8	text	1	0		0	260		
1934	3183	tshippingInstH.pickingBatchNo	457	9	text	1	0		0	170		
1935	3183	tshippingInstH.tallocInstH.tpickingH.pickingWorkNo	455	10	text	1	0		0	125		
1936	3183	tshippingInstH.pickingWorkMessage	456	11	text	1	0		0	300		
1937	3183	tshippingInstH.deliveryCourseCd	605	12	text	1	0		0	125		
1938	3183	tshippingInstH.mdeliveryCourse.deliveryCourseNm	607	13	text	1	0		0	300		
1939	3183	tshippingInstH.mdeliveryCourse.mcarrier.carrierNm	288	14	text	1	0		0	300		
1940	3183	tshippingInstH.mprocessType.processTypeCd	463	15	text	1	0		0	110		
1941	3183	tshippingInstH.mprocessType.vdict.dictNm	814	16	text	1	0		0	110		
1942	3183	productCd	470	17	text	1	0		0	245		
1943	3183	mproduct.productNm	474	18	text	1	0		0	300		
1944	3183	productUnit	2946	19	text	1	0		0	90		
1945	3183	mproduct.janCd	180	20	text	1	0		0	205		
1946	3183	instNum	400	21	number	1	0	right	0	95		
1947	3183	allocNum	282	22	number	1	0	right	0	95		
1948	3183	stockOutNum	1210	23	number	1	0	right	0	95		
1949	3183	mstockType.stockTypeCd	2235	24	text	1	0		0	160		
1950	3183	mstockType.vdict.dictNm	2236	25	text	1	0		0	160		
1951	3183	warehouseCd	411	26	text	1	0		0	90		
1952	3183	mwarehouse.warehouseNm	413	27	text	1	0		0	300		
1953	3183	mlocation.locationNm	404	28	text	1	0		0	250		
1954	3183	lot	405	29	text	1	0		0	170		
1955	3183	limitDt	410	30	date	1	0		0	150		
1956	3183	tpickingBList[0].mixedFlg	685	31	text	1	0		0	90		
1957	3183	tpickingBList[0].mixedFlgNm	1612	32	text	1	0		0	160		
1958	3183	tpickingBList[0].tstock.mlocation.locationCd	262	33	text	1	0		0	150		
1959	3183	tpickingBList[0].tstock.mlocation.locationNm	265	34	text	1	0		0	250		
1960	3183	tpickingBList[0].tstock.mlocation.mzone.mwarehouse.warehouseCd	499	35	text	1	0		0	80		
1961	3183	tpickingBList[0].tstock.mlocation.mzone.mwarehouse.warehouseNm	501	36	text	1	0		0	110		
1962	3183	tpickingBList[0].tstock.mlocation.mzone.zoneCd	211	37	text	1	0		0	80		
1963	3183	tpickingBList[0].tstock.mlocation.mzone.zoneNm	213	38	text	1	0		0	110		
1964	3183	referenceDepositCd	634	39	text	1	0		0	160		
1965	3183	referenceDepositNm	637	40	text	1	0		0	300		
1966	3183	tpickingBList[0].tstock.mstockType.stockTypeCd	384	41	text	1	0		0	110		
1967	3183	tpickingBList[0].tstock.mstockType.vdict.dictNm	865	42	text	1	0		0	110		
1968	3183	tpickingBList[0].pickingNum	458	43	number	1	0	right	0	95		
1969	3183	tpickingBList[0].tstock.tlot.lot	266	44	text	1	0		0	170		
1970	3183	tpickingBList[0].tstock.tlot.limitDt	315	45	date	1	0		0	150		
1971	3183	tpickingBList[0].tstock.tstoreNo.storeDt	589	46	date	1	0		0	150		
1972	3183	tpickingBList[0].tstock.tstoreNo.storeLabelNo	579	47	text	1	0		0	140		
1973	3183	tshippingInstH.workDt	390	48	date	1	0		0	150		
1974	3183	tshippingInstH.shippingDt	448	49	date	1	0		0	150		
1975	3183	tshippingInstH.delivPlanDt	604	50	date	1	0		0	150		
1976	3183	tshippingInstH.delivDt	595	51	date	1	0		0	150		
1977	3183	tshippingInstH.delivTz	919	52	text	1	0		0	125		
1978	3183	tshippingInstH.bclassDtlByDelivTz.vdict.dictNm	920	53	text	1	0		0	125		
1979	3183	tshippingInstH.delivZipCd	563	54	text	1	0		0	125		
1980	3183	tshippingInstH.delivAddress1	556	55	text	1	0		0	300		
1981	3183	tshippingInstH.headMessageNm	926	56	text	1	0		0	160		
1982	3183	bodyMessageNm	927	57	text	1	0		0	160		
1983	3183	tshippingInstH.mcustomerBySupplyCustomerId.bclassDtlByShippingStopFlg.vdict.dictNm	928	58	text	1	0		0	170		
1984	3183	mproduct.bclassDtlByShippingStopFlg.vdict.dictNm	929	59	text	1	0		0	160		
1985	3183	tshippingInstH.mcustomerBySupplyCustomerId.customerAbbr	710	60	text	1	0		0	300		
1986	3183	mproduct.productAbbr	475	61	text	1	0		0	300		
1987	3183	tshippingInstH.mclient.clientCd	299	62	text	1	0		0	200		
1988	3183	tshippingInstH.mclient.clientNm	305	63	text	1	0		0	200		
1989	3183	tshippingInstH.mcenter.centerCd	202	64	text	1	0		0	200		
1990	3183	tshippingInstH.mcenter.centerNm	208	65	text	1	0		0	200		
1991	3209	tstock.mproduct.productCd	470	1	text	1	0		0	245		
1992	3209	tstock.mproduct.productNm	474	2	text	1	0		0	300		
1993	3209	productUnit	2946	3	text	1	0		0	90		
1994	3209	tstock.mproduct.janCd	180	4	text	1	0		0	205		
1995	3209	tstock.mwarehouse.warehouseCd	499	5	text	1	0		0	85		
1996	3209	tstock.mwarehouse.warehouseNm	501	6	text	1	0		0	300		
1997	3209	tstock.mlocation.locationNm	265	7	text	1	0		0	250		
1998	3209	tstock.mcustomer.customerCd	634	8	text	1	0		0	160		
1999	3209	tstock.mcustomer.customerNm	637	9	text	1	0		0	300		
2000	3209	tstock.mstockType.stockTypeCd	384	10	text	1	0		0	110		
2001	3209	tstock.mstockType.vdict.dictNm	865	11	text	1	0		0	110		
2002	3209	tstock.tlot.lot	266	12	text	1	0		0	170		
2003	3209	tstock.tlot.limitDt	315	13	date	1	0		0	150		
2004	3209	tstock.tstoreNo.storeDt	589	14	date	1	0		0	150		
2005	3209	tstock.tstoreNo.storeLabelNo	579	15	text	1	0		0	140		
2006	3209	tstock.tstoreNo.tstoreNoSelf.storeLabelNo	347	16	text	1	0		0	155		
2007	3209	tstock.tstoreNo.mcustomer.customerCd	393	17	text	1	0		0	200		
2008	3209	tstock.tstoreNo.mcustomer.customerNm	396	18	text	1	0		0	300		
2009	3209	tstock.stockNum	982	19	number	1	0	right	0	95		
2010	3209	tstock.chargeNum	280	20	number	1	0	right	0	95		
2011	3209	tstock.allocNum	282	21	number	1	0	right	0	95		
2012	3209	tstock.moveNum	272	22	number	1	0	right	0	95		
2013	3209	tstock.transitNum	1470	23	number	1	0	right	0	95		
2014	3209	unitNumBreakdown	2727	24	text	1	0	right	0	220		
2015	3209	stockBreakdown	2956	25	text	1	0	right	0	200		
2016	3209	chargeBreakdown	2957	26	text	1	0	right	0	200		
2017	3209	allocBreakdown	2958	27	text	1	0	right	0	200		
2018	3209	moveBreakdown	2959	28	text	1	0	right	0	200		
2019	3209	transitBreakdown	2960	29	text	1	0	right	0	200		
2020	3209	lastStoreDt	372	30	date	1	0		0	150		
2021	3209	lastPickingDt	371	31	date	1	0		0	150		
2022	3209	addDt	539	32	datetime	1	0		0	180		
2023	3209	tstock.mclient.clientCd	299	33	text	1	0		0	170		
2024	3209	tstock.mclient.clientNm	305	34	text	1	0		0	200		
2025	3209	tstock.mwarehouse.mcenter.centerCd	202	35	text	1	0		0	170		
2026	3209	tstock.mwarehouse.mcenter.centerNm	208	36	text	1	0		0	200		
2027	3210	tstock.mproduct.productCd	470	1	text	1	0		0	245		
2028	3210	tstock.mproduct.productNm	474	2	text	1	0		0	300		
2029	3210	productUnit	2946	3	text	1	0		0	90		
2030	3210	tstock.mproduct.janCd	180	4	text	1	0		0	205		
2031	3210	tstock.mwarehouse.warehouseCd	499	5	text	1	0		0	85		
2032	3210	tstock.mwarehouse.warehouseNm	501	6	text	1	0		0	300		
2033	3210	tstock.mlocation.locationNm	265	7	text	1	0		0	250		
2034	3210	tstock.mcustomer.customerCd	634	8	text	1	0		0	160		
2035	3210	tstock.mcustomer.customerNm	637	9	text	1	0		0	300		
2036	3210	tstock.mstockType.stockTypeCd	384	10	text	1	0		0	110		
2037	3210	tstock.mstockType.vdict.dictNm	865	11	text	1	0		0	110		
2038	3210	tstock.tlot.lot	266	12	text	1	0		0	170		
2039	3210	tstock.tlot.limitDt	315	13	date	1	0		0	150		
2040	3210	tstock.tstoreNo.storeDt	589	14	date	1	0		0	150		
2041	3210	tstock.tstoreNo.storeLabelNo	579	15	text	1	0		0	140		
2042	3210	tstock.tstoreNo.tstoreNoSelf.storeLabelNo	347	16	text	1	0		0	155		
2043	3210	tstock.tstoreNo.mcustomer.customerCd	393	17	text	1	0		0	200		
2044	3210	tstock.tstoreNo.mcustomer.customerNm	396	18	text	1	0		0	300		
2045	3210	tstock.stockNum	982	19	number	1	0	right	0	95		
2046	3210	tstock.chargeNum	280	20	number	1	0	right	0	95		
2047	3210	tstock.allocNum	282	21	number	1	0	right	0	95		
2048	3210	tstock.moveNum	272	22	number	1	0	right	0	95		
2049	3210	tstock.transitNum	1470	23	number	1	0	right	0	95		
2050	3210	unitNumBreakdown	2727	24	text	1	0	right	0	220		
2051	3210	stockBreakdown	2956	25	text	1	0	right	0	200		
2052	3210	chargeBreakdown	2957	26	text	1	0	right	0	200		
2053	3210	allocBreakdown	2958	27	text	1	0	right	0	200		
2054	3210	moveBreakdown	2959	28	text	1	0	right	0	200		
2055	3210	transitBreakdown	2960	29	text	1	0	right	0	200		
2056	3210	storeNumDay	553	30	number	1	0	right	0	95		
2057	3210	pickingNumDay	550	31	number	1	0	right	0	95		
2058	3210	movePlsNumDay	549	32	number	1	0	right	0	110		
2059	3210	moveMnsNumDay	548	33	number	1	0	right	0	110		
2060	3210	adjPlsNumDay	552	34	number	1	0	right	0	110		
2061	3210	adjMnsNumDay	551	35	number	1	0	right	0	110		
2062	3210	pchargeNumDay	935	36	number	1	0	right	0	95		
2063	3210	storeNumMonth	547	37	number	1	0	right	0	95		
2064	3210	pickingNumMonth	544	38	number	1	0	right	0	95		
2065	3210	movePlsNumMonth	543	39	number	1	0	right	0	110		
2066	3210	moveMnsNumMonth	542	40	number	1	0	right	0	110		
2067	3210	adjPlsNumMonth	546	41	number	1	0	right	0	110		
2068	3210	adjMnsNumMonth	545	42	number	1	0	right	0	110		
2069	3210	pchargeNumMonth	1008	43	number	1	0	right	0	150		
2070	3210	chargeNum10	170	44	number	1	0	right	0	95		
2071	3210	chargeNum15	171	45	number	1	0	right	0	95		
2072	3210	chargeNum20	174	46	number	1	0	right	0	95		
2073	3210	chargeNumLast	619	47	number	1	0	right	0	95		
2074	3210	lastStoreDt	372	48	date	1	0		0	150		
2075	3210	lastPickingDt	371	49	date	1	0		0	150		
2076	3210	addDt	539	50	datetime	1	0		0	180		
2077	3210	tstock.mclient.clientCd	299	51	text	1	0		0	170		
2078	3210	tstock.mclient.clientNm	305	52	text	1	0		0	200		
2079	3210	tstock.mwarehouse.mcenter.centerCd	202	53	text	1	0		0	170		
2080	3210	tstock.mwarehouse.mcenter.centerNm	208	54	text	1	0		0	200		
2081	3211	tstock.mwarehouse.warehouseCd	499	1	text	1	0		0	85		
2082	3211	tstock.mwarehouse.warehouseNm	501	2	text	1	0		0	300		
2083	3211	tstock.mlocation.locationNm	265	3	text	1	0		0	250		
2084	3211	tstock.mproduct.productCd	470	4	text	1	0		0	245		
2085	3211	tstock.mproduct.productNm	474	5	text	1	0		0	300		
2086	3211	productUnit	2946	6	text	1	0		0	90		
2087	3211	tstock.mproduct.janCd	180	7	text	1	0		0	205		
2088	3211	tstock.mcustomer.customerCd	634	8	text	1	0		0	160		
2089	3211	tstock.mcustomer.customerNm	637	9	text	1	0		0	300		
2090	3211	tstock.mstockType.stockTypeCd	384	10	text	1	0		0	110		
2091	3211	tstock.mstockType.vdict.dictNm	865	11	text	1	0		0	110		
2092	3211	tstock.tlot.lot	266	12	text	1	0		0	170		
