DICT_CULTURE_ID	DICT_ID	CULTURE_ID	DICT_NM
5122	1708	2	Tracking Numbering Unit Name
5123	1708	3	追迹号编号单位名称
5124	1709	1	追跡番号採番キー
5125	1709	2	Tracking Numbering Key
5126	1709	3	追迹号编号主键
5127	1710	1	追跡番号採番キー(代引時、2枚目以降)
5128	1710	2	Tracking Numbering Key(After Key)
5129	1710	3	追迹号编号主键（代付费时，第二张以后）
5130	1711	1	共通運送業者
5131	1711	2	Common Carrier
5132	1711	3	共通运输代理店
5133	1712	1	共通運送業者CD
5134	1712	2	Common Carrier Code
5135	1712	3	共通运输代理店CD
5136	1713	1	共通運送業者名称
5137	1713	2	Common Carrier Name
5138	1713	3	共通运输代理店名称
5139	1714	1	運送業者マスタメンテナンス(編集)
5140	1714	2	Carrier Master Maintenance
5141	1714	3	运输代理店主表维护（编辑）
5142	1715	1	運送業者マスタメンテナンス(編集)グリッド
5143	1715	2	Carrier Master Maintenance Grid
5144	1715	3	运输代理店主表维护（编辑）列表
5145	1716	1	荷材サイズCD
5146	1716	2	Box Size Code
5147	1716	3	荷材大小CD
5148	1717	1	送り状データ種別CD
5149	1717	2	BOL Data Type Code
5150	1717	3	送付状数据种别CD
5151	1718	1	WebAPIリクエストURL
5152	1718	2	WebAPI Request URL
5153	1718	3	WebAPI请求URL
5154	1719	1	カスタマーID
5155	1719	2	Customer ID
5156	1719	3	顾客ID
5157	1720	1	ログインパスワード
5158	1720	2	Login Password
5159	1720	3	登录密码
5160	1721	1	送り状定義
5161	1721	2	Definition of BOL
5162	1721	3	送付状定义
5163	1722	1	リスト発行区分(送り状・荷札)
5164	1722	2	List Print Type (BOL/Shipping Tag)
5165	1722	3	清单发行区分（送付状・货物标签）
5166	1723	1	荷札発行
5167	1723	2	Print Shipping Tag
5168	1723	3	货物标签发行
5169	1724	1	荷札出力日時
5170	1724	2	TAG Output Date&time
5171	1724	3	货物标签输出日期时间
5172	1725	1	発店CD
5173	1725	2	Sender Code
5174	1725	3	发行店CD
5175	1726	1	発店名称
5176	1726	2	Sender Name
5177	1726	3	发行店名称
5178	1727	1	WebAPI送り状コード
5179	1727	2	WebAPI BOL Code
5180	1727	3	WebAPI送付状代码
5181	1728	1	WebAPI便種コード
5182	1728	2	WebAPI Delivery Type
5183	1728	3	WebAPI便种代码
5184	1729	1	WebAPI代引フラグ
5185	1729	2	WebAPI COD Flag
5186	1729	3	WebAPI付费标签
5187	1730	1	WebAPI代引支払方法区分
5188	1730	2	WebAPI COD Pay Method
5189	1730	3	WebAPI付费支付方法区分
5190	1731	1	WebAPI重量コード1
5191	1731	2	WebAPI Weight 1
5192	1731	3	WebAPI重量代码1
5193	1732	1	WebAPI重量コード2
5194	1732	2	WebAPI Weight 2
5195	1732	3	WebAPI重量代码2
5196	1733	1	WebAPI営止フラグ
5197	1733	2	WebAPI Will Call Flag
5198	1733	3	WebAPI营业标识
5199	1734	1	発送予約データマーク
5200	1734	2	Ship Reserve Data Mark
5201	1734	3	发送预约数据标记
5202	1735	1	配達証保存年数
5203	1735	2	Preservation Years of Delivery Certification
5204	1735	3	配达证保存年数
5205	1736	1	WebAPI便種コードCD
5206	1736	2	WebAPI Delivery Type Code
5207	1736	3	WebAPI便种代码CD
5208	1737	1	WebAPI便種コード名称
5209	1737	2	WebAPI Delivery Type Name
5210	1737	3	WebAPI便种代码名称
5211	1738	1	WebAPI代引フラグCD
5212	1738	2	WebAPI COD Flag Code
5213	1738	3	WebAPI付费标识CD
5214	1739	1	WebAPI代引フラグ名称
5215	1739	2	WebAPI COD Flag Name
5216	1739	3	WebAPI付费标识名称
5217	1740	1	WebAPI代引支払方法区分CD
5218	1740	2	WebAPI COD Pay Method Code
5219	1740	3	WebAPI付费支付方法区分CD
5220	1741	1	WebAPI代引支払方法区分名称
5221	1741	2	WebAPI COD Pay Method Name
5222	1741	3	WebAPI付费支付方法区分名称
5223	1742	1	WebAPI重量コード1CD
5224	1742	2	WebAPI Weight 1 Code
5225	1742	3	WebAPI重量代码1CD
5226	1743	1	WebAPI重量コード1名称
5227	1743	2	WebAPI Weight 1 Name
5228	1743	3	WebAPI重量代码1名称
5229	1744	1	WebAPI重量コード2CD
5230	1744	2	WebAPI Weight 2 Code
5231	1744	3	WebAPI重量代码2CD
5232	1745	1	WebAPI重量コード2名称
5233	1745	2	WebAPI Weight 2 Name
5234	1745	3	WebAPI重量代码2名称
5235	1746	1	WebAPI営止フラグCD
5236	1746	2	WebAPI Will Call Flag Code
5237	1746	3	WebAPI营止标识CD
5238	1747	1	WebAPI営止フラグ名称
5239	1747	2	WebAPI Will Call Flag Name
5240	1747	3	WebAPI营止标识名称
5241	1748	1	積込フラグ
5242	1748	2	Loading Flag
5243	1748	3	装载标识
5244	1749	1	積込フラグ名称
5245	1749	2	Loading Flag Name
5246	1749	3	装载标识名称
5247	1750	1	入力区分CD
5248	1750	2	Input Classification Code
5249	1750	3	输入区分CD
5250	1751	1	入力区分名称
5251	1751	2	Input Classification Name
5252	1751	3	输入区分名称
5253	1752	1	在庫調整フラグCD
5254	1752	2	Inventory Adjustment Flag Code
5255	1752	3	在库调整标识CD
5256	1753	1	在庫調整フラグ名称
5257	1753	2	Inventory Adjustment Flag Code Name
5258	1753	3	在库调整标识名称
5259	1754	1	通常在庫
5260	1754	2	Normal Inventory
5261	1754	3	通常在库
5262	1755	1	不良品在庫
5263	1755	2	Defective Inventory
5264	1755	3	不良品在库
5265	1756	1	通常入荷
5266	1756	2	Receive
5267	1756	3	通常入库
5268	1757	1	返品入荷
5269	1757	2	Receive (Returns)
5270	1757	3	退货入库
5271	1758	1	通常出荷
5272	1758	2	Ship
5273	1758	3	通常出库
5274	1759	1	返品出荷
5275	1759	2	Ship (Returns)
5276	1759	3	退货出库
5277	1760	1	移動
5278	1760	2	Transfer
5279	1760	3	移动
5280	1761	1	調整(-)
5281	1761	2	Inv. Adjustment (-)
5282	1761	3	调整(-)
5283	1762	1	調整(+)
5284	1762	2	Inv. Adjustment (+)
5285	1762	3	调整(+)
5286	1763	1	入庫格納
5287	1763	2	Put-away
5288	1763	3	入库格纳
5289	1764	1	混載
5290	1764	2	Mixed
5291	1764	3	混载
5292	1765	1	通常ロケーション
5293	1765	2	Normal Location
5294	1765	3	通常库位
5295	1766	1	入庫仮ロケーション
5296	1766	2	Temporary Put-away Location
5297	1766	3	入库临时库位
5298	1767	1	内貨
5299	1767	2	Domestic Cargo
5300	1767	3	内国货物
5301	1768	1	外貨
5302	1768	2	International Cargo
5303	1768	3	外汇
5304	1769	1	ピックロケーション
5305	1769	2	Pick Location
5306	1769	3	检品库位
5307	1770	1	ピックロケーション以外
5308	1770	2	Non-Pickable Location
5309	1770	3	检品库位以外
5310	1771	1	引当可能
5311	1771	2	Available
5312	1771	3	分配可能
5313	1772	1	引当禁止
5314	1772	2	Unallocatable
5315	1772	3	分配禁止
5316	1773	1	表示
5317	1773	2	Visible
5318	1773	3	显示
5319	1774	1	非表示
5320	1774	2	Hidden
5321	1774	3	非显示
5322	1775	1	管理する
5323	1775	2	Control
5324	1775	3	管理
5325	1776	1	管理しない
5326	1776	2	Uncontrolled
5327	1776	3	不管理
5328	1777	1	使用
5329	1777	2	Used
5330	1777	3	使用
5331	1778	1	未使用
5332	1778	2	Unused
5333	1778	3	未使用
5334	1779	1	出荷停止
5335	1779	2	Shipping Hold
5336	1779	3	出库停止
5337	1780	1	出荷可能
5338	1780	2	Shippable
5339	1780	3	出库可能
5340	1781	1	処理中
5341	1781	2	Processing
5342	1781	3	处理中
5343	1782	1	非処理中
5344	1782	2	Off
5345	1782	3	非处理中
5346	1783	1	未削除
5347	1783	2	Not Deleted
5348	1783	3	未删除
5349	1784	1	削除済
5350	1784	2	Deleted
5351	1784	3	删除完
5352	1785	1	エラー無
5353	1785	2	No Errors
5354	1785	3	错误无
5355	1786	1	未入荷
5356	1786	2	Open
5357	1786	3	未收货
5358	1787	1	入荷中
5359	1787	2	In Progress
5360	1787	3	收货中
5361	1788	1	入荷済
5362	1788	2	Completed
5363	1788	3	收货完了
5364	1789	1	エラー
5365	1789	2	Error
5366	1789	3	错误
5367	1790	1	未出荷
5368	1790	2	Open
5369	1790	3	未发货
5370	1791	1	出庫指示中
5371	1791	2	Issuing Picking Instruction
5372	1791	3	出库指示中
5373	1792	1	出庫指示解除中
5374	1792	2	Cancelling Instruction
5375	1792	3	出库指示解除中
5376	1793	1	出庫指示済
5377	1793	2	Instructed
5378	1793	3	出库指示完了
5379	1794	1	ピッキング中
5380	1794	2	Picking has started
5381	1794	3	分拣中
5382	1795	1	ピッキング済
5383	1795	2	Picked
5384	1795	3	分拣完了
5385	1796	1	出荷検品中
5386	1796	2	Shipping Inspection In Progress
5387	1796	3	发货检品中
5388	1797	1	出荷検品中断
5389	1797	2	Suspend Inspection
5390	1797	3	发货检品中断
5391	1798	1	出荷確定
5392	1798	2	Confirm Shipment
5393	1798	3	发货确定
5394	1799	1	キャンセル
5395	1799	2	Cancel
5396	1799	3	取消
5397	1800	1	未完
5398	1800	2	Incomplete
5399	1800	3	未完
5400	1801	1	完納
5401	1801	2	Closed
5402	1801	3	完纳
5403	1802	1	分納
5404	1802	2	Partial
5405	1802	3	分纳
5406	1803	1	打切り
5407	1803	2	Closed
5408	1803	3	结束
5409	1804	1	画面入力
5410	1804	2	Screen Input
5411	1804	3	画面输入
5412	1805	1	アップロード
5413	1805	2	Upload
5414	1805	3	上传
5415	1806	1	EDI
5416	1806	2	EDI
5417	1806	3	EDI
5418	1807	1	HT
5419	1807	2	HT
5420	1807	3	HT
5421	1808	1	定期
5422	1808	2	Routine
5423	1808	3	定期
5424	1809	1	緊急
5425	1809	2	Urgent
5426	1809	3	紧急
5427	1810	1	未調整
5428	1810	2	Unadjusted
5429	1810	3	未调整
5430	1811	1	調整済
5431	1811	2	Adjusted
5432	1811	3	调整完
5433	1812	1	欠品無
5434	1812	2	No Shortage
5435	1812	3	缺货无
5436	1813	1	欠品有
5437	1813	2	Shortage
5438	1813	3	缺货有
5439	1814	1	通常
5440	1814	2	Normal
5441	1814	3	通常
5442	1815	1	通常確定
5443	1815	2	Normal Confirmed
5444	1815	3	通常确定
5445	1816	1	強制確定
5446	1816	2	Confirm w/o Inspection
5447	1816	3	强制确定
5448	1817	1	一次ピッキング
5449	1817	2	Primary Picking
5450	1817	3	一次分拣
5451	1818	1	二次ピッキング
5452	1818	2	Secondary Picking
5453	1818	3	二次分拣
5454	1819	1	未発行
5455	1819	2	Not Printed
5456	1819	3	未发行
5457	1820	1	発行済
5458	1820	2	Printed
5459	1820	3	发行完成
5460	1821	1	一部発行済
5461	1821	2	Partially Printed
5462	1821	3	一部分已发行
5463	1822	1	全件
5464	1822	2	All
5465	1822	3	全件
5466	1823	1	午前中
5467	1823	2	AM
5468	1823	3	上午
5469	1824	1	12時～14時
5470	1824	2	12:00～14:00
5471	1824	3	12:00～14:00
5472	1825	1	14時～16時
5473	1825	2	14:00～16:00
5474	1825	3	14:00～16:00
5475	1826	1	16時～18時
5476	1826	2	16:00～18:00
5477	1826	3	16:00～18:00
5478	1827	1	18時～20時
5479	1827	2	18:00～20:00
5480	1827	3	18:00～20:00
5481	1828	1	18時～21時
5482	1828	2	18:00～21:00
5483	1828	3	18:00～21:00
5484	1829	1	19時～21時
5485	1829	2	19:00～21:00
5486	1829	3	19:00～21:00
5487	1830	1	20時～21時
5488	1830	2	20:00～21:00
5489	1830	3	20:00～21:00
5490	1831	1	午前10時まで
5491	1831	2	Before 10:00 AM
5492	1831	3	上午10点以前
5493	1832	1	午後5時まで
5494	1832	2	Before 5:00 PM
5495	1832	3	下午5点以前
5496	1833	1	棚卸入力有のみ表示
5497	1833	2	Show Counted Inventory Only
5498	1833	3	仅盘点输入有显示
5499	1834	1	データ無
5500	1834	2	No Data
5501	1834	3	数据无
5502	1835	1	アンマッチ有のみ表示
5503	1835	2	Show Discrepancies Only
5504	1835	3	仅不符合有显示
5505	1836	1	無
5506	1836	2	None
5507	1836	3	无
5508	1837	1	表示する
5509	1837	2	Show
5510	1837	3	显示
5511	1838	1	表示しない
5512	1838	2	Hidden
5513	1838	3	非显示
5514	1839	1	引当可能数＋引当済数＞０
5515	1839	2	Available Qty + Allocated Qty > 0
5516	1839	3	分配可能数＋分配完数＞０
5517	1840	1	全部対象
5518	1840	2	All
5519	1840	3	全部对象
5520	1841	1	全件ではない
5521	1841	2	Do Not Show All
5522	1841	3	非全件
5523	1842	1	全件表示
5524	1842	2	Show All
5525	1842	3	全件显示
5526	1843	1	緊急のみ
5527	1843	2	Show Urgent Only
5528	1843	3	仅紧急
5529	1844	1	欠品のみ
5530	1844	2	Shortage Only
5531	1844	3	仅缺货
5532	1845	1	未検品のみ表示
5533	1845	2	Show Uninspected Only
5534	1845	3	仅未检品显示
5535	1846	1	0表示
5536	1846	2	Show Zero Value
5537	1846	3	0显示
5538	1847	1	0非表示
5539	1847	2	Hide Zero Value
5540	1847	3	0非显示
5541	1848	1	商品順（日報なし）
5542	1848	2	Sort By Item (With Daily Report)
5543	1848	3	商品顺序（无日报）
5544	1849	1	商品順（日報あり）
5545	1849	2	Sort By Item (Without Daily Report)
5546	1849	3	商品顺序（有日报）
5547	1850	1	ロケーション順（日報なし）
5548	1850	2	Sort By Location (With Daily Report)
5549	1850	3	库位顺序（无日报）
5550	1851	1	ロケーション順（日報あり）
5551	1851	2	Sort By Location (Without Daily Report)
5552	1851	3	库位顺序（有日报）
5553	1852	1	ピース検品
5554	1852	2	Piece Inspection
5555	1852	3	散件检品
5556	1853	1	ケース検品
5557	1853	2	Case Inspection
5558	1853	3	箱检品
5559	1854	1	入荷対象外
5560	1854	2	Excluded from Receiving
5561	1854	3	收货对象外
5562	1855	1	入荷対象
5563	1855	2	Receivable
5564	1855	3	收货对象
5565	1856	1	出荷対象外
5566	1856	2	Excluded from Shipping
5567	1856	3	发货对象外
5568	1857	1	出荷対象
5569	1857	2	Shippable
5570	1857	3	发货对象
5571	1858	1	在庫調整対象外
5572	1858	2	Excluded from Adjustment
5573	1858	3	在库调整对象外
5574	1859	1	在庫調整対象
5575	1859	2	Subject to Adjustment
5576	1859	3	在库调整对象
5577	1860	1	デフォルトでない
5578	1860	2	Not Default
5579	1860	3	非默认值
5580	1861	1	デフォルト
5581	1861	2	Default
5582	1861	3	默认值
5583	1862	1	チェックディジット無
5584	1862	2	No Check Digit
5585	1862	3	检验位无
5586	1863	1	7DR方式
5587	1863	2	7DR System
5588	1863	3	7DR方式
5589	1864	1	初期化無
5590	1864	2	No Initialization
5591	1864	3	初期化无
5592	1865	1	日次
5593	1865	2	DAILY
5594	1865	3	日次
5595	1866	1	月次
5596	1866	2	Monthly
5597	1866	3	月次
5598	1867	1	年次
5599	1867	2	Annual
5600	1867	3	年次
5601	1868	1	未出庫
5602	1868	2	Unpicked
5603	1868	3	未出库
5604	1869	1	出庫済
5605	1869	2	Picked
5606	1869	3	出库完
5607	1870	1	出庫作業中
5608	1870	2	In Picking
5609	1870	3	出库作业中
5610	1871	1	未検品
5611	1871	2	Uninspected
5612	1871	3	未检品
5613	1872	1	検品済
5614	1872	2	Inspected
5615	1872	3	检品完
5616	1873	1	検品作業中
5617	1873	2	Inspecting
5618	1873	3	检品作业中
5619	1874	1	部分出庫
5620	1874	2	Partial Pick
5621	1874	3	部分出库
5622	1875	1	全数出庫
5623	1875	2	Pick All
5624	1875	3	全数出库
5625	1876	1	全て
5626	1876	2	All
5627	1876	3	全部
5628	1877	1	在庫有のみ
5629	1877	2	In Stock Only
5630	1877	3	仅在库有
5631	1878	1	未作業
5632	1878	2	Open
5633	1878	3	未作业
5634	1879	1	作業中
5635	1879	2	In Progress
5636	1879	3	作业中
5637	1880	1	完了
5638	1880	2	Complete
5639	1880	3	完了
5640	1881	1	取消
5641	1881	2	Cancelled
5642	1881	3	取消
5643	1882	1	マージしない
5644	1882	2	Do Not Merge
5645	1882	3	不合并
5646	1883	1	マージする
5647	1883	2	Merge
5648	1883	3	合并
5649	1884	1	ピックロケのみ自動マージ
5650	1884	2	Auto-Merge Picking Locations Only
5651	1884	3	仅检品库位自动合并
5652	1885	1	自動マージ
5653	1885	2	Auto-Merge
5654	1885	3	自动合并
5655	1886	1	入庫
5656	1886	2	Put-away
5657	1886	3	入库
5658	1887	1	出庫
5659	1887	2	Pick
5660	1887	3	出库
5661	1888	1	黒
5662	1888	2	Black
5663	1888	3	黑
5664	1889	1	赤
5665	1889	2	Red
5666	1889	3	红
5667	1890	1	未出力
5668	1890	2	Not Printed
5669	1890	3	未输出
5670	1891	1	出力済
5671	1891	2	Printed
5672	1891	3	输出完
5673	1892	1	未格納
5674	1892	2	Not Put-away
5675	1892	3	未格纳
5676	1893	1	格納
5677	1893	2	Put-away
5678	1893	3	格纳
5679	1894	1	該当せず
5680	1894	2	Not Correspond
5681	1894	3	不符合
5682	1895	1	該当
5683	1895	2	Correspond
5684	1895	3	符合
5685	1896	1	変更なし
5686	1896	2	Unchanged
5687	1896	3	无变更
5688	1897	1	変更あり
5689	1897	2	Changed
5690	1897	3	变更有
5691	1898	1	廃止
5692	1898	2	Abolish
5693	1898	3	废止
5694	1899	1	市政・区政・町政・分区・政令指定都市施行
5695	1899	2	Ordinance-designated City
5696	1899	3	市政・区政・镇政・分区・政令指示都市施行
5697	1900	1	住居表示の実施
5698	1900	2	Displayed Address
5699	1900	3	地址显示的实施
5700	1901	1	区画整理
5701	1901	2	Rezoning
5702	1901	3	区画整理
5703	1902	1	郵便区調整等
5704	1902	2	Postal Code
5705	1902	3	邮政区调整等
5706	1903	1	訂正
5707	1903	2	Correction
5708	1903	3	订正
5709	1904	1	修正なし
5710	1904	2	Unchanged
5711	1904	3	修正无
5712	1905	1	新規追加
5713	1905	2	New
5714	1905	3	新建追加
5715	1906	1	通常郵便番号
5716	1906	2	Postal Code
5717	1906	3	通常邮政编码
5718	1907	1	大口事業所
5719	1907	2	Business Entity
5720	1907	3	大宗营业所
5721	1908	1	私書箱
5722	1908	2	PO Box
5723	1908	3	私人专用信箱
5724	1909	1	複数番号無
5725	1909	2	Single Number
5726	1909	3	复数编号无
5727	1910	1	複数番号有
5728	1910	2	Multi Number
5729	1910	3	复数编号有
5730	1911	1	未出庫全件
5731	1911	2	All Unpicked
5732	1911	3	未出库全件
5733	1912	1	入庫No分割
5734	1912	2	Put-away No. Split
5735	1912	3	入库No分割
5736	1913	1	強制移動
5737	1913	2	Override Transfer
5738	1913	3	强制移动
5739	1914	1	ロケーション単位の差異
5740	1914	2	Show Discrepancy by Location
5741	1914	3	库位单位的差异
5742	1915	1	商品単位の差異
5743	1915	2	Show Discrepancy by Item
5744	1915	3	商品单位的差异
5745	1916	1	正常終了
5746	1916	2	Terminated Normally
5747	1916	3	正常终了
5748	1917	1	異常終了
5749	1917	2	Abnormal End
5750	1917	3	异常终了
5751	1918	1	基盤強制終了
5752	1918	2	Forced Termination
5753	1918	3	基盘强制终了
5754	1919	1	セクション開始ログ
5755	1919	2	Section Start Log
5756	1919	3	分区开始日志
5757	1920	1	セクション終了ログ
5758	1920	2	Section End Log
5759	1920	3	分区终了日志
5760	1921	1	明細ログ
5761	1921	2	Detail Log
5762	1921	3	明细日志
5763	1922	1	基盤出力ログ
5764	1922	2	Base Output Log
5765	1922	3	基盘输出日志
5766	1923	1	情報
5767	1923	2	Information
5768	1923	3	信息
5769	1924	1	警告
5770	1924	2	Warning
5771	1924	3	警告
5772	1925	1	SQL(SELECT)
5773	1925	2	SQL (SELECT)
5774	1925	3	SQL(SELECT)
5775	1926	1	SQL(INSERT)
5776	1926	2	SQL (INSERT)
5777	1926	3	SQL(INSERT)
5778	1927	1	SQL(UPDATE)
5779	1927	2	SQL (UPDATE)
5780	1927	3	SQL(UPDATE)
5781	1928	1	SQL(DELETE)
5782	1928	2	SQL (DELETE)
5783	1928	3	SQL(DELETE)
5784	1929	1	SQL(OTHERS)
5785	1929	2	SQL (OTHERS)
5786	1929	3	SQL(OTHERS)
5787	1930	1	正常
5788	1930	2	Normal
5789	1930	3	正常
5790	1931	1	異常
5791	1931	2	Abnormal
5792	1931	3	异常
5793	1932	1	最新
5794	1932	2	Latest
5795	1932	3	最新
5796	1933	1	最新でない
5797	1933	2	Not Up-To-Date
5798	1933	3	非最新
5799	1934	1	検査中在庫
5800	1934	2	Inventory Under Inspection
5801	1934	3	检查中在库
5802	1935	1	編集可
5803	1935	2	True
5804	1935	3	编辑可
5805	1936	1	基盤
5806	1936	2	Base
5807	1936	3	基盘
5808	1937	1	WMS
5809	1937	2	WMS
5810	1937	3	WMS
5811	1938	1	テキスト
5812	1938	2	Text
5813	1938	3	文本
5814	1939	1	数値
5815	1939	2	Numeric
5816	1939	3	数值
5817	1940	1	日時
5818	1940	2	Date&time
5819	1940	3	日时
5820	1941	1	数字のみ
5821	1941	2	NumericOnly
5822	1941	3	仅数字
5823	1942	1	数字と-のみ(電話番号等)
5824	1942	2	NumericAndHyphenOnly
5825	1942	3	仅数字和-(电话号码等)
5826	1943	1	英数字のみ
5827	1943	2	Alphanumeric characters only
5828	1943	3	仅英数字
5829	1944	1	英数字と-のみ
5830	1944	2	"Alphanumeric characters and ""-"" only"
5831	1944	3	仅英数字和-
5832	1945	1	英字のみ
5833	1945	2	Alphabetic characters only
5834	1945	3	仅英文字母
5835	1946	1	英字と-のみ
5836	1946	2	"Alphabetic characters and ""-"" only"
5837	1946	3	仅英文字母和-
5838	1947	1	半角文字のみ
5839	1947	2	HalfWidthOnly
5840	1947	3	仅半角文字
5841	1948	1	全角文字のみ
5842	1948	2	FullWidthOnly
5843	1948	3	仅全角文字
5844	1949	1	時刻のみ(hh24:mm)
5845	1949	2	Time Only (hh24:mm)
5846	1949	3	仅时刻(hh24:mm)
5847	1950	1	英数字と記号(半角カタカナ,SPを除く)
5848	1950	2	Alphanumeric characters and symbols
5849	1950	3	英数字和记号(半角假名,SP除外)
5850	1951	1	コンボボックス
5851	1951	2	Combo box
5852	1951	3	下拉框
5853	1952	1	チェックボックス
5854	1952	2	Checkbox
5855	1952	3	复选框
5856	1953	1	グリッド
5857	1953	2	Grid
5858	1953	3	列表
5859	1954	1	任意
5860	1954	2	Nullable
5861	1954	3	任意
5862	1955	1	左寄せ
5863	1955	2	Left
5864	1955	3	左对齐
5865	1956	1	右寄せ
5866	1956	2	Right
5867	1956	3	右对齐
5868	1957	1	中央揃え
5869	1957	2	Center
5870	1957	3	中央对齐
5871	1958	1	数字のみメッセージCD
5872	1958	2	Number Only Message Code
5873	1958	3	仅数字信息CD
5874	1959	1	数字と-のみ(電話番号等)メッセージCD
5875	1959	2	Numbers and - only (telephone number, etc.) message CD
5876	1959	3	仅数字和-(电话号码等)信息CD
5877	1960	1	英数字のみメッセージCD
5878	1960	2	Alphanumeric characters only Message Code
5879	1960	3	仅英数字信息CD
5880	1961	1	英数字と-のみメッセージCD
5881	1961	2	"Alphanumeric characters and ""-"" only Message CD"
5882	1961	3	仅英数字和-信息CD
5883	1962	1	英字のみメッセージCD
5884	1962	2	Alphabetic characters only Message Code
5885	1962	3	仅英文字母信息CD
5886	1963	1	英字と-のみメッセージCD
5887	1963	2	"Alphabetic characters and ""-"" only Message Code"
5888	1963	3	仅英文字母和-信息CD
5889	1964	1	半角文字のみメッセージCD
5890	1964	2	Single-byte character only message CD
5891	1964	3	仅半角文字信息CD
5892	1965	1	全角文字のみメッセージCD
5893	1965	2	Double-byte characters only message CD
5894	1965	3	仅全角文字信息CD
5895	1966	1	時刻のみ(hh24:mm)メッセージCD
5896	1966	2	Time Only (hh24:mm) Message Code
5897	1966	3	仅时刻(hh24:mm)信息CD
5898	1967	1	英数字と記号(半角カタカナ,SPを除く)メッセージCD
5899	1967	2	Alphanumeric characters and symbols Message Code
5900	1967	3	英数字和记号(半角假名,SP除外)信息CD
5901	1968	1	編集不可
5902	1968	2	False
5903	1968	3	编辑不可
5904	1969	1	選択しない
5905	1969	2	Not Selected
5906	1969	3	不选择
5907	1970	1	選択する
5908	1970	2	Selected
5909	1970	3	选择
5910	1971	1	ヤマト(通常)
5911	1971	2	Yamato (Normal)
5912	1971	3	大和(通常)
5913	1972	1	ヤマト(保冷・・・冷蔵)
5914	1972	2	Yamato (cold ... refrigerated)
5915	1972	3	大和(保冷・・・冷藏)
5916	1973	1	佐川(通常)
5917	1973	2	Sagawa (usually)
5918	1973	3	佐川(通常)
5919	1974	1	佐川(保冷・・・冷蔵)
5920	1974	2	Sagawa (cold ... refrigerated)
5921	1974	3	佐川(保冷・・・冷藏)
5922	1975	1	ゆうパック(通常)
5923	1975	2	Yu-Pack (usually)
5924	1975	3	日本邮政(通常)
5925	1976	1	ゆうパック(保冷・・・冷蔵)
5926	1976	2	Yu-Pack (cold ... refrigerated)
5927	1976	3	日本邮政(保冷・・・冷藏)
5928	1977	1	棚卸入力無のみ表示
5929	1977	2	Show Uncounted Inventory Only
5930	1977	3	仅盘点输入无显示
5931	1978	1	欠品無のみ表示
5932	1978	2	Show No Shortage Only
5933	1978	3	仅缺货无显示
5934	1979	1	欠品有のみ表示
5935	1979	2	Show Shortage Only
5936	1979	3	仅缺货有显示
5937	1980	1	ヤマト
5938	1980	2	Yamato
5939	1980	3	大和
5940	1981	1	佐川
5941	1981	2	Sagawa
5942	1981	3	佐川
5943	1982	1	ゆうパック
5944	1982	2	Yu-Pack
5945	1982	3	日本邮政
5946	1983	1	在庫データ取込
5947	1983	2	Inventory Data Setup
5948	1983	3	在库数据读入
5949	1984	1	商品マスタ取込
5950	1984	2	Item Master Data Setup
5951	1984	3	商品主表读入
5952	1985	1	取引先マスタ取込
5953	1985	2	Account Master Data Setup
5954	1985	3	客户主表读入
5955	1986	1	ロケーションマスタ取込
5956	1986	2	Location Master Data Setup
5957	1986	3	库位主表读入
5958	1987	1	未処理のみ
5959	1987	2	Unprocessed Only
5960	1987	3	仅未处理
5961	1988	1	エラーのみ
5962	1988	2	Error Only
5963	1988	3	仅错误
5964	1989	1	追記のみ
5965	1989	2	Append
5966	1989	3	仅追加
5967	1990	1	全削除後追記
5968	1990	2	Overwrite
5969	1990	3	全部删除后追加
5970	1991	1	一括コミット
5971	1991	2	Bulk Commit
5972	1991	3	全部移交
5973	1992	1	随時コミット
5974	1992	2	Realtime Commit
5975	1992	3	随时移交
5976	1993	1	未処理
5977	1993	2	Unprocessed
5978	1993	3	未处理
5979	1994	1	処理済
5980	1994	2	Processed
5981	1994	3	处理完
5982	1995	1	閲覧ユーザ
5983	1995	2	View User
5984	1995	3	阅览用户
5985	1996	1	管理作業者
5986	1996	2	Administrator 
5987	1996	3	管理作业者
5988	1997	1	閲覧許可
5989	1997	2	Browse Only
5990	1997	3	阅览许可
5991	1998	1	管理作業者権限
5992	1998	2	Administrator Authorization
5993	1998	3	管理作业者权限
5994	1999	1	荷主センタ編集不可
5995	1999	2	Shipper Center Uneditable
5996	1999	3	货主中心编辑不可
5997	2000	1	固定項目
5998	2000	2	Fixed Item
5999	2000	3	固定项目
6000	2001	1	出力項目
6001	2001	2	Output Item
6002	2001	3	输出项目
6003	2002	1	複数番号有(個別番号の1)
6004	2002	2	Multi Number(Individual No.1)
6005	2002	3	复数编号有(个别编号的1)
6006	2003	1	複数番号有(個別番号の2)
6007	2003	2	Multi Number(Individual No.2)
6008	2003	3	复数编号有(个别编号的2)
6009	2004	1	複数番号有(個別番号の3)
6010	2004	2	Multi Number(Individual No.3)
6011	2004	3	复数编号有(个别编号的3)
6012	2005	1	引当順序設定
6013	2005	2	Allocation Priority Setting
6014	2005	3	分配顺序设定
6015	2006	1	ロケーション引当順序
6016	2006	2	Location Allocation Priority
6017	2006	3	库位分配顺序
6018	2007	1	不可
6019	2007	2	Disable
6020	2007	3	不可
6021	2008	1	可能
6022	2008	2	Enable
